-301.37196137196133,6.5161505161504465
-232.95238095238074,1.6290376290376116
-208.51681651681656,6.5161505161504465
-166.1618381618382,19.548451548451453
-97.7422577422576,17.91941391941384
-1.6290376290376116,14.661338661338618
219.92007992007996,29.322677322677237
280.19447219447227,30.951714951714962
307.8881118881119,16.29037629037623
325.80752580752585,17.91941391941384
360.01731601731615,13.032301032301007
386.08191808191816,17.91941391941384
462.6466866466868,21.17748917748918
